,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId,Timegrp,Timegrp_index,Incident,Day_num
0,146161716,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,23:30,TARAVAL,NONE,QUINTARA ST / 22ND AV,-122.479293683,37.7485024706,"(37.7485024705607, -122.479293683101)",14616171606244,22-24,11,1,0
1,146169083,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,22:00,PARK,NONE,400 Block of STANYAN ST,-122.454403067,37.7738178295,"(37.7738178294781, -122.454403066889)",14616908306244,22-24,11,1,0
2,146168966,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,22:13,NORTHERN,NONE,PAGE ST / OCTAVIA ST,-122.424059564,37.7738758569,"(37.7738758568682, -122.42405956423)",14616896606244,22-24,11,1,0
3,140694000,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,22:30,CENTRAL,NONE,LARKIN ST / NORTHPOINT ST,-122.42200895,37.8054960276,"(37.8054960276478, -122.422008950077)",14069400006244,22-24,11,1,0
4,146198634,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,22:52,SOUTHERN,NONE,12TH ST / HOWARD ST,-122.416902807,37.7717234974,"(37.7717234973754, -122.416902807379)",14619863406244,22-24,11,1,0
5,146183306,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/18/2014,23:00,CENTRAL,NONE,MIDWAY ST / FRANCISCO ST,-122.409302498,37.8052052344,"(37.8052052344314, -122.409302498033)",14618330606244,22-24,11,1,0
6,140522235,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/23/2014,22:30,NORTHERN,NONE,2100 Block of LOMBARD ST,-122.436863338,37.799619969,"(37.7996199689993, -122.436863337604)",14052223506244,22-24,11,1,0
7,140522172,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,06/23/2014,22:35,PARK,"ARREST, BOOKED",3600 Block of 16TH ST,-122.434210665,37.7641141712,"(37.7641141712208, -122.434210665257)",14052217206242,22-24,11,1,0
8,146118864,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/23/2014,23:00,PARK,NONE,BRODERICK ST / WALLER ST,-122.43851712,37.7701256766,"(37.770125676561, -122.438517119801)",14611886406244,22-24,11,1,0
9,146118870,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/23/2014,23:21,PARK,NONE,800 Block of CORBETT AV,-122.443655564,37.7525123537,"(37.7525123536541, -122.443655564476)",14611887006244,22-24,11,1,0
10,146116288,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/16/2014,23:30,TENDERLOIN,NONE,500 Block of EDDY ST,-122.416732163,37.7834655674,"(37.783465567448, -122.416732163096)",14611628806244,22-24,11,1,0
11,146119549,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/16/2014,23:00,NORTHERN,NONE,1100 Block of POST ST,-122.420753848,37.7866670085,"(37.7866670084912, -122.420753848399)",14611954906244,22-24,11,1,0
12,146116523,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/16/2014,22:30,CENTRAL,NONE,700 Block of PINE ST,-122.407719083,37.7913036466,"(37.7913036465604, -122.407719083018)",14611652306244,22-24,11,1,0
13,140524372,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,06/16/2014,22:30,BAYVIEW,NONE,1500 Block of SHAFTER AV,-122.389768985,37.7305636926,"(37.7305636925712, -122.389768984951)",14052437206241,22-24,11,1,0
14,140500463,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,06/16/2014,22:12,TARAVAL,NONE,41ST AV / WAWONA ST,-122.498867531,37.7364150037,"(37.736415003705, -122.49886753072)",14050046306242,22-24,11,1,0
15,146125950,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/30/2014,22:00,PARK,NONE,MASONIC AV / GEARY BL,-122.448043124,37.7823710355,"(37.7823710354886, -122.448043124454)",14612595006244,22-24,11,1,0
16,140544295,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/30/2014,22:28,TARAVAL,NONE,31ST AV / NORIEGA ST,-122.489322837,37.7536737024,"(37.7536737023903, -122.489322837068)",14054429506244,22-24,11,1,0
17,146119016,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/16/2014,22:00,SOUTHERN,NONE,HARRISON ST / 11TH ST,-122.412483263,37.7706305911,"(37.7706305910776, -122.41248326348)",14611901606244,22-24,11,1,0
18,140461821,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/02/2014,22:00,MISSION,NONE,19TH ST / GUERRERO ST,-122.423643957,37.7599667312,"(37.7599667312465, -122.423643957485)",14046182106244,22-24,11,1,0
19,140500582,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/16/2014,22:00,TENDERLOIN,NONE,100 Block of TURK ST,-122.411615075,37.7831614109,"(37.7831614109395, -122.411615075408)",14050058206244,22-24,11,1,0
20,146134456,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/07/2014,22:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14613445606244,22-24,11,1,0
21,146133185,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/07/2014,22:00,INGLESIDE,NONE,0 Block of SANTAROSA AV,-122.43495106,37.7262876072,"(37.7262876072469, -122.434951059598)",14613318506244,22-24,11,1,0
22,146171696,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,23:30,CENTRAL,NONE,BUSH ST / HYDE ST,-122.417019321,37.7891095539,"(37.7891095538736, -122.417019320691)",14617169606244,22-24,11,1,0
23,146159987,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,23:00,SOUTHERN,NONE,HARRISON ST / THE EMBARCADEROSOUTH ST,-122.388485562,37.7895727626,"(37.789572762563, -122.388485562387)",14615998706244,22-24,11,1,0
24,140672517,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,23:00,NORTHERN,NONE,CEDAR ST / VANNESS AV,-122.421477162,37.7861527352,"(37.7861527352201, -122.421477162118)",14067251706244,22-24,11,1,0
25,146160188,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,22:00,NORTHERN,NONE,FILLMORE ST / GEARY BL,-122.432914603,37.7843533427,"(37.7843533426568, -122.432914603494)",14616018806244,22-24,11,1,0
26,146132983,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/07/2014,22:00,BAYVIEW,NONE,2100 Block of 22ND ST,-122.402331737,37.7571489079,"(37.7571489079304, -122.402331736762)",14613298306244,22-24,11,1,0
27,140564691,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/07/2014,22:13,RICHMOND,NONE,300 Block of CLEMENT ST,-122.462828916,37.7830681361,"(37.7830681361445, -122.462828915971)",14056469106243,22-24,11,1,0
28,146130379,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/07/2014,22:35,RICHMOND,NONE,6TH AV / GEARY BL,-122.464281232,37.781019316,"(37.7810193160187, -122.464281231896)",14613037906244,22-24,11,1,0
29,146133191,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/07/2014,23:00,INGLESIDE,NONE,100 Block of MANCHESTER ST,-122.414197486,37.7446268939,"(37.7446268939282, -122.414197486497)",14613319106244,22-24,11,1,0
30,140564801,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/07/2014,23:15,PARK,NONE,2600 Block of GEARY BL,-122.447617194,37.7825841926,"(37.7825841925678, -122.447617194265)",14056480106243,22-24,11,1,0
31,146173686,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/25/2014,23:05,SOUTHERN,NONE,BRANNAN ST / 4TH ST,-122.396533248,37.7783268979,"(37.7783268978785, -122.396533248456)",14617368606244,22-24,11,1,0
32,146173222,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/25/2014,22:46,NORTHERN,NONE,FRANKLIN ST / SACRAMENTO ST,-122.424162681,37.7910808494,"(37.7910808494138, -122.424162680556)",14617322206244,22-24,11,1,0
33,146173404,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/04/2014,23:10,CENTRAL,NONE,PINE ST / LEAVENWORTH ST,-122.415560469,37.7902540014,"(37.7902540013683, -122.415560469006)",14617340406244,22-24,11,1,0
34,140651050,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/04/2014,23:00,NORTHERN,NONE,LAGUNA ST / POST ST,-122.42815114,37.7857828234,"(37.7857828233879, -122.428151140162)",14065105006244,22-24,11,1,0
35,140649265,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/04/2014,22:30,PARK,NONE,OAK ST / DIVISADERO ST,-122.437422446,37.7731323316,"(37.7731323316038, -122.437422446098)",14064926506243,22-24,11,1,0
36,140649419,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/04/2014,22:30,NORTHERN,NONE,VANNESS AV / GEARY BL,-122.421395819,37.7856843389,"(37.7856843389472, -122.421395819115)",14064941906242,22-24,11,1,0
37,146154181,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/04/2014,22:30,BAYVIEW,NONE,MANSELL ST / BRUSSELS ST,-122.403035207,37.7210230475,"(37.7210230475105, -122.403035207179)",14615418106244,22-24,11,1,0
38,146159818,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/04/2014,22:15,SOUTHERN,NONE,600 Block of 2ND ST,-122.39133658,37.7811758808,"(37.7811758808197, -122.391336579912)",14615981806244,22-24,11,1,0
39,146157301,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/04/2014,22:15,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.41127919,37.7715785765,"(37.7715785765043, -122.411279189969)",14615730106244,22-24,11,1,0
40,140650030,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/04/2014,22:00,BAYVIEW,NONE,100 Block of WAYLAND ST,-122.403632675,37.7263530234,"(37.7263530234371, -122.40363267508)",14065003006244,22-24,11,1,0
41,146157389,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/04/2014,22:00,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.41127919,37.7715785765,"(37.7715785765043, -122.411279189969)",14615738906244,22-24,11,1,0
42,140716563,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/25/2014,22:00,PARK,NONE,2400 Block of GEARY BL,-122.443597048,37.7826435281,"(37.7826435280939, -122.443597047511)",14071656306241,22-24,11,1,0
43,140717232,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,08/25/2014,22:00,PARK,NONE,2400 Block of GEARY BL,-122.443597048,37.7826435281,"(37.7826435280939, -122.443597047511)",14071723206243,22-24,11,1,0
44,146173636,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/25/2014,22:00,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / BRYANT ST,-122.388007402,37.7871027248,"(37.7871027247566, -122.388007401911)",14617363606244,22-24,11,1,0
45,146175115,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/25/2014,22:00,INGLESIDE,NONE,ORDWAY ST / SAN BRUNO AV,-122.400737127,37.7204091279,"(37.7204091279038, -122.400737126807)",14617511506244,22-24,11,1,0
46,146141542,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/14/2014,22:00,MISSION,NONE,17TH ST / SOUTH VAN NESS AV,-122.417332583,37.7635718956,"(37.7635718955893, -122.41733258259)",14614154206244,22-24,11,1,0
47,146136985,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/14/2014,22:00,RICHMOND,NONE,5TH AV / CLEMENT ST,-122.463350352,37.7829878957,"(37.782987895747, -122.463350352417)",14613698506244,22-24,11,1,0
48,146138624,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/14/2014,22:00,INGLESIDE,NONE,600 Block of JOOST AV,-122.450033363,37.7323759511,"(37.7323759510913, -122.450033362712)",14613862406244,22-24,11,1,0
49,140586930,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/14/2014,23:00,NORTHERN,NONE,1400 Block of POST ST,-122.426508142,37.7859342572,"(37.7859342571796, -122.426508142005)",14058693006242,22-24,11,1,0
50,146137739,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/14/2014,23:40,CENTRAL,NONE,2800 Block of JONES ST,-122.417286664,37.807560424,"(37.8075604240144, -122.41728666358)",14613773906244,22-24,11,1,0
51,140628059,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/28/2014,23:00,SOUTHERN,NONE,0 Block of THE EMBARCADEROSOUTH ST,-122.388379874,37.7833104067,"(37.7833104067015, -122.388379873919)",14062805906244,22-24,11,1,0
52,140628134,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/28/2014,22:00,CENTRAL,NONE,2700 Block of TAYLOR ST,-122.415642826,37.8077624945,"(37.8077624944954, -122.415642825776)",14062813406244,22-24,11,1,0
53,146113513,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/09/2014,23:00,BAYVIEW,NONE,SAN BRUNO AV / FELTON ST,-122.404594141,37.7300379995,"(37.7300379995128, -122.404594140634)",14611351306244,22-24,11,1,0
54,146109249,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/09/2014,22:00,RICHMOND,NONE,1600 Block of PIERCE ST,-122.436396309,37.7852195889,"(37.7852195889086, -122.436396309059)",14610924906244,22-24,11,1,0
55,146119771,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,06/23/2014,22:00,INGLESIDE,NONE,200 Block of RICHLAND AV,-122.421624611,37.7359058118,"(37.7359058118447, -122.421624611377)",14611977106244,22-24,11,1,0
56,146174480,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/21/2014,22:00,NORTHERN,NONE,2200 Block of LAGUNA ST,-122.429428548,37.7917774986,"(37.7917774986208, -122.429428547634)",14617448006244,22-24,11,1,0
57,140612096,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/21/2014,22:00,INGLESIDE,NONE,0 Block of LAGRANDE AV,-122.423828161,37.7244632498,"(37.7244632497626, -122.423828161069)",14061209606241,22-24,11,1,0
58,140607893,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/21/2014,22:00,TARAVAL,NONE,1600 Block of 28TH AV,-122.486244457,37.7565975432,"(37.7565975432392, -122.486244457334)",14060789306242,22-24,11,1,0
59,140607865,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/21/2014,22:00,TARAVAL,NONE,1600 Block of 28TH AV,-122.486244457,37.7565975432,"(37.7565975432392, -122.486244457334)",14060786506243,22-24,11,1,0
60,140607100,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/21/2014,23:55,INGLESIDE,NONE,3000 Block of ALEMANY BL,-122.454409729,37.7105171084,"(37.7105171083654, -122.454409729267)",14060710006243,22-24,11,1,0
61,140606936,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/21/2014,23:15,CENTRAL,NONE,LEAVENWORTH ST / JEFFERSON ST,-122.419087677,37.8078015517,"(37.8078015516515, -122.419087676747)",14060693606244,22-24,11,1,0
62,140607928,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/21/2014,23:00,MISSION,NONE,3600 Block of 17TH ST,-122.427832474,37.7628765971,"(37.7628765970526, -122.427832473842)",14060792806243,22-24,11,1,0
63,146144790,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,22:00,TARAVAL,NONE,1400 Block of 34TH AV,-122.493070314,37.7600366205,"(37.7600366204738, -122.493070314351)",14614479006244,22-24,11,1,1
64,146142318,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,22:30,SOUTHERN,NONE,MASON ST / TURK ST,-122.408953598,37.7832878736,"(37.783287873572, -122.408953598279)",14614231806244,22-24,11,1,1
65,146141570,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,22:50,TARAVAL,NONE,IRVING ST / 15TH AV,-122.472789938,37.7637500111,"(37.7637500110812, -122.47278993845)",14614157006244,22-24,11,1,1
66,146141724,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,23:00,PARK,NONE,DIVISADERO ST / EDDY ST,-122.438928631,37.780587449,"(37.7805874490401, -122.438928631199)",14614172406244,22-24,11,1,1
67,146138834,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/15/2014,23:52,NORTHERN,NONE,GOUGH ST / AUSTIN ST,-122.425332463,37.7885373421,"(37.7885373420779, -122.425332463485)",14613883406244,22-24,11,1,1
68,140589605,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/15/2014,23:30,TARAVAL,NONE,21ST AV / TARAVAL ST,-122.477834893,37.7429561176,"(37.7429561176381, -122.477834892704)",14058960506244,22-24,11,1,1
69,146142324,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,23:00,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.413798416,37.7856297942,"(37.7856297942374, -122.413798415869)",14614232406244,22-24,11,1,1
70,146147421,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/15/2014,23:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14614742106244,22-24,11,1,1
71,146142409,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,23:30,RICHMOND,NONE,FULTON ST / 44TH AV,-122.50454263,37.7716392346,"(37.7716392345535, -122.504542629684)",14614240906244,22-24,11,1,1
72,146142368,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,23:30,RICHMOND,NONE,39TH AV / FULTON ST,-122.499181851,37.7718841032,"(37.7718841032344, -122.499181851123)",14614236806244,22-24,11,1,1
73,146114022,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,06/10/2014,22:00,INGLESIDE,NONE,200 Block of CAMPBELL AV,-122.402404669,37.7147484053,"(37.7147484052634, -122.402404668917)",14611402206244,22-24,11,1,1
74,146110202,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,06/10/2014,23:00,RICHMOND,NONE,20TH AV / CABRILLO ST,-122.478970404,37.7746809222,"(37.7746809222157, -122.478970404187)",14611020206244,22-24,11,1,1
75,146137024,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/15/2014,22:30,RICHMOND,NONE,300 Block of 8TH AV,-122.466424378,37.7818716047,"(37.7818716046508, -122.466424377549)",14613702406244,22-24,11,1,1
76,140589586,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/15/2014,22:30,SOUTHERN,NONE,MCALLISTER ST / JONES ST,-122.411979487,37.7809039697,"(37.7809039696758, -122.411979487494)",14058958606244,22-24,11,1,1
77,140589489,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,07/15/2014,22:20,NORTHERN,NONE,500 Block of GOLDEN GATE AV,-122.419627183,37.7810710399,"(37.7810710399461, -122.419627182963)",14058948906243,22-24,11,1,1
78,146170842,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/15/2014,22:13,SOUTHERN,NONE,SPEAR ST / HARRISON ST,-122.389432577,37.7888379056,"(37.7888379056123, -122.389432577161)",14617084206244,22-24,11,1,1
79,146151450,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/29/2014,22:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14615145006244,22-24,11,1,1
80,146149110,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/29/2014,22:11,PARK,NONE,BRODERICK ST / GROVE ST,-122.439659649,37.7757133642,"(37.7757133642454, -122.43965964948)",14614911006244,22-24,11,1,1
81,146150822,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/29/2014,22:25,NORTHERN,NONE,100 Block of ROSE ST,-122.423029978,37.7735839956,"(37.7735839956115, -122.42302997814)",14615082206244,22-24,11,1,1
82,146160912,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/29/2014,22:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14616091206244,22-24,11,1,1
83,140631121,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/29/2014,22:35,CENTRAL,NONE,1000 Block of BUSH ST,-122.414576897,37.7894768076,"(37.7894768075723, -122.414576897)",14063112106244,22-24,11,1,1
84,146150929,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/29/2014,22:40,NORTHERN,NONE,POST ST / FRANKLIN ST,-122.423217674,37.7864017954,"(37.7864017954155, -122.423217673913)",14615092906244,22-24,11,1,1
85,146150844,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/29/2014,23:00,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.432116234,37.7800304351,"(37.7800304351156, -122.432116233695)",14615084406244,22-24,11,1,1
86,146178987,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/29/2014,23:30,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.416549896,37.7720650956,"(37.7720650956074, -122.416549895826)",14617898706244,22-24,11,1,1
87,146150026,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/29/2014,23:55,INGLESIDE,NONE,200 Block of BOSWORTH ST,-122.429007114,37.7334867619,"(37.7334867619307, -122.429007114441)",14615002606244,22-24,11,1,1
88,146157680,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/05/2014,22:00,SOUTHERN,NONE,BRYANT ST / THE EMBARCADEROSOUTH ST,-122.388007402,37.7871027248,"(37.7871027247566, -122.388007401911)",14615768006244,22-24,11,1,1
89,140653711,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/05/2014,22:00,NORTHERN,NONE,SUTTER ST / VANNESS AV,-122.421762502,37.7875490095,"(37.7875490095115, -122.421762501792)",14065371106244,22-24,11,1,1
90,146135595,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/08/2014,23:30,TENDERLOIN,NONE,TURK ST / TAYLOR ST,-122.410768766,37.783214519,"(37.7832145190013, -122.410768766343)",14613559506244,22-24,11,1,1
91,140568198,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/08/2014,23:00,RICHMOND,NONE,3600 Block of BALBOA ST,-122.497858407,37.7756357553,"(37.7756357552664, -122.497858407274)",14056819806244,22-24,11,1,1
92,146134989,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/08/2014,23:00,CENTRAL,NONE,JONES ST / PINE ST,-122.413918209,37.7904619656,"(37.7904619656257, -122.413918209236)",14613498906244,22-24,11,1,1
93,146132046,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/08/2014,22:45,RICHMOND,NONE,200 Block of STANYAN ST,-122.454840573,37.7759949448,"(37.7759949448229, -122.454840572718)",14613204606244,22-24,11,1,1
94,146140328,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/08/2014,22:30,CENTRAL,NONE,BUSH ST / HYDE ST,-122.417019321,37.7891095539,"(37.7891095538736, -122.417019320691)",14614032806244,22-24,11,1,1
95,146132002,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/08/2014,22:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791,37.7754207067,"(37.775420706711, -122.403404791479)",14613200206244,22-24,11,1,1
96,146132018,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/08/2014,22:00,TARAVAL,NONE,200 Block of LEE AV,-122.45404209,37.722669841,"(37.7226698409659, -122.454042089738)",14613201806244,22-24,11,1,1
97,146133737,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/08/2014,22:00,SOUTHERN,NONE,SHERMAN ST / HARRISON ST,-122.405479271,37.7761609196,"(37.7761609195794, -122.405479270758)",14613373706244,22-24,11,1,1
98,140652371,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,08/05/2014,22:15,NORTHERN,NONE,LOMBARD ST / STEINER ST,-122.437698529,37.7996328371,"(37.7996328370724, -122.437698529469)",14065237106243,22-24,11,1,1
99,146155468,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/05/2014,23:00,NORTHERN,NONE,100 Block of HAIGHT ST,-122.424641091,37.7727894804,"(37.7727894803653, -122.424641091359)",14615546806244,22-24,11,1,1
100,146158945,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/05/2014,23:00,INGLESIDE,NONE,2300 Block of CASTRO ST,-122.433421282,37.7428803659,"(37.7428803659371, -122.433421282308)",14615894506244,22-24,11,1,1
101,146154686,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/05/2014,23:10,PARK,NONE,BEAVER ST / NOE ST,-122.433180742,37.7650600769,"(37.7650600768925, -122.433180741696)",14615468606244,22-24,11,1,1
102,140652854,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/05/2014,23:30,RICHMOND,NONE,SACRAMENTO ST / MAPLE ST,-122.455239494,37.7871359551,"(37.7871359550525, -122.455239493762)",14065285406244,22-24,11,1,1
103,140674955,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/12/2014,22:00,NORTHERN,NONE,LAGUNA ST / GEARY BL,-122.427991152,37.7849531242,"(37.7849531241612, -122.427991151911)",14067495506244,22-24,11,1,1
104,146161170,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/12/2014,22:00,SOUTHERN,NONE,2ND ST / HARRISON ST,-122.395163154,37.7843096999,"(37.7843096998676, -122.395163154488)",14616117006244,22-24,11,1,1
105,146178777,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,22:00,PARK,NONE,FULTON ST / ASHBURY ST,-122.448069625,37.7755966651,"(37.7755966651239, -122.448069625452)",14617877706244,22-24,11,1,1
106,140719614,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,22:00,CENTRAL,NONE,NORTHPOINT ST / GRANT AV,-122.408899279,37.8071620563,"(37.8071620563289, -122.408899279016)",14071961406241,22-24,11,1,1
107,140719692,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,22:15,CENTRAL,NONE,LARKIN ST / NORTHPOINT ST,-122.42200895,37.8054960276,"(37.8054960276478, -122.422008950077)",14071969206244,22-24,11,1,1
